Time,T_Light,T_Medium,T_Heavy,T_Outdoor
2023-03-19 08:30:00,7.580812596191612,14.703687034685558,16.710951516605114,-2.19
2023-03-19 09:30:00,8.155893792146868,14.446108896090415,16.81364721905381,-1.39
2023-03-19 10:30:00,8.913502521845965,14.415662949017511,16.97208703750654,-0.44
2023-03-19 11:30:00,10.896654688264192,15.02612438612204,17.28441287403864,0.59
2023-03-19 12:30:00,15.772345363353558,17.152011644673777,17.978508403029714,1.48
2023-03-19 13:30:00,14.170263978763273,17.162034193324132,18.336265965358002,2.39
2023-03-19 14:30:00,14.595492900494621,17.322204410809743,18.68415363868565,3.12
2023-03-19 15:30:00,14.477782009198414,17.23328696437152,18.937969278629065,3.57
2023-03-19 16:30:00,13.015662601516413,16.503538902495503,18.987939763672053,3.02
2023-03-19 17:30:00,11.440496973455666,15.495874798458901,18.875279040474396,1.83
2023-03-19 18:30:00,9.765712178641516,14.322979495464798,18.622057788870027,0.68
2023-03-19 19:30:00,8.99042845323965,13.458089526724562,18.342379884566565,0.0
2023-03-19 20:30:00,8.482141783226757,12.812141500025504,18.058965548009606,-0.38
2023-03-19 21:30:00,8.062964450152293,12.293028909290822,17.78149186009693,-0.62
2023-03-19 22:30:00,7.760362127051967,11.870918641584277,17.521286760182218,-0.66
2023-03-19 23:30:00,7.35973528201293,11.436576307413944,17.264953529829267,-0.87
2023-03-20 00:30:00,6.996312146837689,11.004876207629488,17.015248332466072,-1.0
2023-03-20 01:30:00,6.776636229023894,10.623914262167672,16.781776143105926,-0.93
2023-03-20 02:30:00,6.378251504415045,10.178034295089823,16.54011052680399,-1.2
2023-03-20 03:30:00,5.943947386064936,9.688933769045406,16.287521226369105,-1.5
2023-03-20 04:30:00,5.6744466442739325,9.247015942784117,16.038926376454285,-1.55
2023-03-20 05:30:00,5.421397593386406,8.826140460811338,15.790200163675514,-1.64
2023-03-20 06:30:00,5.057631617697896,8.368619659155046,15.528116125320379,-1.93
2023-03-20 07:30:00,6.737409956114504,8.772711972089185,15.447951321798161,-2.5
2023-03-20 08:30:00,12.178324514794543,11.121810386144695,15.84853809906818,-1.92
2023-03-20 09:30:00,18.060775555167567,14.474760411664237,16.64358300455685,-1.1
2023-03-20 10:30:00,25.2518829162725,18.908149378425588,17.88508144713169,0.54
2023-03-20 11:30:00,27.11780684264981,21.5916190586478,18.97175802277521,1.29
2023-03-20 12:30:00,29.86326669865363,24.088872521268243,20.07060178384795,1.63
2023-03-20 13:30:00,29.42790882041744,25.146056305414543,20.85485114399514,1.91
2023-03-20 14:30:00,32.631695386518665,27.267332377497365,21.756924418858052,1.77
2023-03-20 15:30:00,29.06375414063725,26.929627880567512,22.07295078670454,1.78
2023-03-20 16:30:00,25.270691044210373,25.666482350707398,21.978667655616352,1.16
2023-03-20 17:30:00,20.121608971484246,23.394090438254178,21.432514742424505,0.04
2023-03-20 18:30:00,15.950234049030461,21.108886822412884,20.640316445188844,-1.65
2023-03-20 19:30:00,14.433537182917416,19.886094829543673,19.908810535056023,-2.92
2023-03-20 20:30:00,13.123753682583459,19.116379349928767,19.24236891792803,-4.08
2023-03-20 21:30:00,13.339252474691142,19.15607309291697,18.797460669064968,-2.58
2023-03-20 22:30:00,12.206773834777511,18.871804308392495,18.40561503876868,-3.39
2023-03-20 23:30:00,10.965188198232465,18.364750231675423,18.07030344414888,-3.93
2023-03-21 00:30:00,9.605268412529686,17.619536488394434,17.768964344249124,-4.58
2023-03-21 01:30:00,8.736391265820053,16.899871236481584,17.5345311497141,-4.46
2023-03-21 02:30:00,8.198350962957768,16.254908826178713,17.368726238579487,-4.03
2023-03-21 03:30:00,7.404257914111799,15.483923961677524,17.218984794546195,-4.19
2023-03-21 04:30:00,6.380789257673191,14.538951377706567,17.05222834924736,-4.73
2023-03-21 05:30:00,5.774947136636144,13.676909898081597,16.902432077951566,-4.63
2023-03-21 06:30:00,5.244189894230767,12.854399520065078,16.757691394208187,-4.6
2023-03-21 07:30:00,5.043889544986783,12.183435761874387,16.63784664567148,-4.19
2023-03-21 08:30:00,5.80870340919442,11.98416460211612,16.617784173769756,-3.29
2023-03-21 09:30:00,7.121039535647774,12.214727263372257,16.713825549066918,-2.69
2023-03-21 10:30:00,8.650676294243702,12.7412931589163,16.915336073300455,-1.52
2023-03-21 11:30:00,7.519872757982427,12.28647899079823,16.94540111323195,-0.86
2023-03-21 12:30:00,7.9102585974991255,12.132295195522063,17.005560695085393,-0.57
